purchase_id,customer_id,product_id,purchase_date,quantity,total_amount,first_name,last_name,gender,date_of_birth,email,phone_number,signup_date,address,city,state,zip_code,product_name,category,price_per_unit,brand,product_description
4665,460,468,2018-01-08 19:07:57,4,107.0424869445597,Alex,Smith,Female,1995-08-13 09:31:51,jane.smith460@mail.com,220-657-3912,2015-06-14 02:14:12,1685 Main St,Chicago,PA,89184,Bread,Fruits,6.38,BrandE,Description for Eggs
4666,460,282,2017-05-24 07:37:33,4,162.33119581327182,Alex,Smith,Female,1995-08-13 09:31:51,jane.smith460@mail.com,220-657-3912,2015-06-14 02:14:12,1685 Main St,Chicago,PA,89184,Rice,Meats,14.59,BrandD,Description for Milk
4667,460,62,2023-01-29 04:31:13,4,78.8667976154227,Alex,Smith,Female,1995-08-13 09:31:51,jane.smith460@mail.com,220-657-3912,2015-06-14 02:14:12,1685 Main St,Chicago,PA,89184,Pasta,Meats,21.59,BrandA,Description for Eggs
4668,461,431,2023-09-29 12:15:05,4,70.99297856894918,Robert,Miller,Female,1967-03-09 03:15:22,john.smith461@mail.com,784-890-9568,2021-09-27 23:19:05,1897 Oak St,Phoenix,IL,38967,Cheese,Meats,16.86,BrandA,Description for Cheese
4669,461,350,2022-07-19 22:32:09,1,5.24224878371312,Robert,Miller,Female,1967-03-09 03:15:22,john.smith461@mail.com,784-890-9568,2021-09-27 23:19:05,1897 Oak St,Phoenix,IL,38967,Butter,Dairy,10.88,BrandA,Description for Bread
4670,461,151,2023-09-05 18:11:36,3,113.9679353444472,Robert,Miller,Female,1967-03-09 03:15:22,john.smith461@mail.com,784-890-9568,2021-09-27 23:19:05,1897 Oak St,Phoenix,IL,38967,Cheese,Fruits,27.4,BrandB,Description for Rice
4671,461,337,2023-06-26 04:18:00,1,36.374479088699175,Robert,Miller,Female,1967-03-09 03:15:22,john.smith461@mail.com,784-890-9568,2021-09-27 23:19:05,1897 Oak St,Phoenix,IL,38967,Bread,Grains,26.7,BrandA,Description for Eggs
4672,461,459,2023-08-05 07:37:40,3,88.54623358753334,Robert,Miller,Female,1967-03-09 03:15:22,john.smith461@mail.com,784-890-9568,2021-09-27 23:19:05,1897 Oak St,Phoenix,IL,38967,Banana,Fruits,9.43,BrandC,Description for Bread
4673,461,10,2022-04-15 07:51:01,2,83.74238457090672,Robert,Miller,Female,1967-03-09 03:15:22,john.smith461@mail.com,784-890-9568,2021-09-27 23:19:05,1897 Oak St,Phoenix,IL,38967,Rice,Meats,4.13,BrandE,Description for Chicken
4674,461,258,2022-11-15 03:57:50,1,12.144645773756984,Robert,Miller,Female,1967-03-09 03:15:22,john.smith461@mail.com,784-890-9568,2021-09-27 23:19:05,1897 Oak St,Phoenix,IL,38967,Banana,Dairy,1.14,BrandA,Description for Pasta
4675,461,309,2022-12-18 10:03:29,4,12.561819652656158,Robert,Miller,Female,1967-03-09 03:15:22,john.smith461@mail.com,784-890-9568,2021-09-27 23:19:05,1897 Oak St,Phoenix,IL,38967,Chicken,Dairy,14.45,BrandB,Description for Apple
4676,461,205,2023-08-03 15:58:40,3,70.61859418838563,Robert,Miller,Female,1967-03-09 03:15:22,john.smith461@mail.com,784-890-9568,2021-09-27 23:19:05,1897 Oak St,Phoenix,IL,38967,Chicken,Dairy,29.27,BrandA,Description for Chicken
4677,461,462,2023-01-22 22:31:04,1,39.63780621044109,Robert,Miller,Female,1967-03-09 03:15:22,john.smith461@mail.com,784-890-9568,2021-09-27 23:19:05,1897 Oak St,Phoenix,IL,38967,Eggs,Grains,2.52,BrandE,Description for Pasta
4678,461,333,2023-10-13 15:16:58,4,7.614714292047273,Robert,Miller,Female,1967-03-09 03:15:22,john.smith461@mail.com,784-890-9568,2021-09-27 23:19:05,1897 Oak St,Phoenix,IL,38967,Eggs,Fruits,2.27,BrandE,Description for Eggs
4679,461,41,2022-11-13 19:05:44,5,53.67712278983885,Robert,Miller,Female,1967-03-09 03:15:22,john.smith461@mail.com,784-890-9568,2021-09-27 23:19:05,1897 Oak St,Phoenix,IL,38967,Eggs,Grains,29.96,BrandC,Description for Eggs
4680,461,200,2023-01-28 22:00:25,2,70.08386260805581,Robert,Miller,Female,1967-03-09 03:15:22,john.smith461@mail.com,784-890-9568,2021-09-27 23:19:05,1897 Oak St,Phoenix,IL,38967,Cheese,Grains,19.93,BrandD,Description for Banana
4681,461,442,2021-12-31 21:42:25,2,31.82640570470968,Robert,Miller,Female,1967-03-09 03:15:22,john.smith461@mail.com,784-890-9568,2021-09-27 23:19:05,1897 Oak St,Phoenix,IL,38967,Chicken,Meats,17.87,BrandB,Description for Pasta
4682,461,81,2022-03-30 10:44:42,5,190.4280891329387,Robert,Miller,Female,1967-03-09 03:15:22,john.smith461@mail.com,784-890-9568,2021-09-27 23:19:05,1897 Oak St,Phoenix,IL,38967,Eggs,Fruits,20.62,BrandD,Description for Eggs
4683,462,295,2022-07-28 01:19:19,4,43.114327274782205,John,Garcia,Male,1971-02-10 15:10:22,emily.jones462@mail.com,925-882-6955,2022-06-07 02:32:29,3582 Maple St,Los Angeles,TX,61690,Milk,Fruits,22.07,BrandC,Description for Banana
4684,462,193,2022-07-06 02:13:54,4,153.6862291585672,John,Garcia,Male,1971-02-10 15:10:22,emily.jones462@mail.com,925-882-6955,2022-06-07 02:32:29,3582 Maple St,Los Angeles,TX,61690,Bread,Grains,29.67,BrandC,Description for Rice
4685,463,303,2022-03-25 23:46:11,4,43.62983423966656,Linda,Williams,Male,1975-05-29 20:24:42,alex.brown463@mail.com,616-788-5208,2020-05-03 11:56:11,6450 Maple St,Philadelphia,TX,48276,Apple,Dairy,16.36,BrandA,Description for Banana
4686,463,437,2023-07-05 00:20:16,3,18.190654314182662,Linda,Williams,Male,1975-05-29 20:24:42,alex.brown463@mail.com,616-788-5208,2020-05-03 11:56:11,6450 Maple St,Philadelphia,TX,48276,Butter,Fruits,26.8,BrandD,Description for Milk
4687,464,202,2023-03-08 17:04:25,5,116.57276991625116,Jessica,Garcia,Female,1989-11-21 22:56:22,jane.martinez464@mail.com,943-744-3004,2018-04-16 03:47:55,4817 Pine St,Los Angeles,TX,60621,Butter,Meats,20.4,BrandA,Description for Rice
4688,464,263,2021-05-15 00:30:57,5,42.68951635589978,Jessica,Garcia,Female,1989-11-21 22:56:22,jane.martinez464@mail.com,943-744-3004,2018-04-16 03:47:55,4817 Pine St,Los Angeles,TX,60621,Pasta,Dairy,19.03,BrandA,Description for Banana
4689,464,236,2019-12-11 03:30:54,1,6.034962598902855,Jessica,Garcia,Female,1989-11-21 22:56:22,jane.martinez464@mail.com,943-744-3004,2018-04-16 03:47:55,4817 Pine St,Los Angeles,TX,60621,Banana,Meats,8.76,BrandA,Description for Banana
4690,464,482,2020-03-12 13:06:12,4,136.43764879802097,Jessica,Garcia,Female,1989-11-21 22:56:22,jane.martinez464@mail.com,943-744-3004,2018-04-16 03:47:55,4817 Pine St,Los Angeles,TX,60621,Milk,Dairy,2.82,BrandC,Description for Rice
4691,464,303,2022-07-30 03:31:47,4,88.17695251874324,Jessica,Garcia,Female,1989-11-21 22:56:22,jane.martinez464@mail.com,943-744-3004,2018-04-16 03:47:55,4817 Pine St,Los Angeles,TX,60621,Apple,Dairy,16.36,BrandA,Description for Banana
4692,464,416,2021-10-08 07:27:39,1,16.420109612052457,Jessica,Garcia,Female,1989-11-21 22:56:22,jane.martinez464@mail.com,943-744-3004,2018-04-16 03:47:55,4817 Pine St,Los Angeles,TX,60621,Pasta,Grains,6.51,BrandC,Description for Cheese
4693,464,36,2023-06-24 06:39:15,2,39.827079542544126,Jessica,Garcia,Female,1989-11-21 22:56:22,jane.martinez464@mail.com,943-744-3004,2018-04-16 03:47:55,4817 Pine St,Los Angeles,TX,60621,Milk,Fruits,26.65,BrandB,Description for Butter
4694,464,280,2022-10-24 00:11:53,2,67.58026628043571,Jessica,Garcia,Female,1989-11-21 22:56:22,jane.martinez464@mail.com,943-744-3004,2018-04-16 03:47:55,4817 Pine St,Los Angeles,TX,60621,Eggs,Meats,5.75,BrandD,Description for Eggs
4695,464,489,2018-05-01 21:54:59,3,28.11139963571828,Jessica,Garcia,Female,1989-11-21 22:56:22,jane.martinez464@mail.com,943-744-3004,2018-04-16 03:47:55,4817 Pine St,Los Angeles,TX,60621,Milk,Fruits,1.33,BrandB,Description for Banana
4696,464,397,2023-06-25 15:48:36,4,62.820815750337374,Jessica,Garcia,Female,1989-11-21 22:56:22,jane.martinez464@mail.com,943-744-3004,2018-04-16 03:47:55,4817 Pine St,Los Angeles,TX,60621,Bread,Meats,21.16,BrandB,Description for Cheese
4697,465,224,2020-10-20 07:38:53,2,91.79868615722437,Linda,Smith,Male,1963-03-15 23:38:31,jane.martinez465@mail.com,864-717-7890,2018-04-21 05:54:14,5210 Pine St,Chicago,NY,91892,Rice,Grains,4.55,BrandC,Description for Pasta
4698,465,102,2018-10-21 14:11:53,2,67.4757913973203,Linda,Smith,Male,1963-03-15 23:38:31,jane.martinez465@mail.com,864-717-7890,2018-04-21 05:54:14,5210 Pine St,Chicago,NY,91892,Banana,Fruits,9.88,BrandC,Description for Milk
4699,465,477,2019-03-15 01:27:49,4,47.10159034374579,Linda,Smith,Male,1963-03-15 23:38:31,jane.martinez465@mail.com,864-717-7890,2018-04-21 05:54:14,5210 Pine St,Chicago,NY,91892,Rice,Meats,28.88,BrandA,Description for Banana
4700,465,108,2023-04-30 09:51:04,2,31.41884022121874,Linda,Smith,Male,1963-03-15 23:38:31,jane.martinez465@mail.com,864-717-7890,2018-04-21 05:54:14,5210 Pine St,Chicago,NY,91892,Milk,Fruits,4.66,BrandB,Description for Pasta
4701,465,210,2022-07-06 14:30:16,2,48.940428802286576,Linda,Smith,Male,1963-03-15 23:38:31,jane.martinez465@mail.com,864-717-7890,2018-04-21 05:54:14,5210 Pine St,Chicago,NY,91892,Eggs,Grains,27.8,BrandE,Description for Pasta
4702,465,357,2021-03-03 09:49:49,5,222.37939543446117,Linda,Smith,Male,1963-03-15 23:38:31,jane.martinez465@mail.com,864-717-7890,2018-04-21 05:54:14,5210 Pine St,Chicago,NY,91892,Pasta,Grains,5.56,BrandB,Description for Milk
4703,466,371,2021-01-03 03:37:05,2,57.241487228786674,Linda,Rodriguez,Female,1963-10-08 02:42:36,alex.rodriguez466@mail.com,283-583-6762,2020-09-10 15:52:09,2681 Pine St,Philadelphia,AZ,15988,Rice,Grains,28.94,BrandD,Description for Bread
4704,466,434,2023-06-06 21:34:41,1,24.22628455472625,Linda,Rodriguez,Female,1963-10-08 02:42:36,alex.rodriguez466@mail.com,283-583-6762,2020-09-10 15:52:09,2681 Pine St,Philadelphia,AZ,15988,Milk,Meats,16.39,BrandA,Description for Banana
4705,466,33,2022-04-13 22:46:49,2,96.8070418028907,Linda,Rodriguez,Female,1963-10-08 02:42:36,alex.rodriguez466@mail.com,283-583-6762,2020-09-10 15:52:09,2681 Pine St,Philadelphia,AZ,15988,Bread,Meats,17.47,BrandE,Description for Apple
4706,466,489,2021-12-31 23:07:48,5,133.26379926163068,Linda,Rodriguez,Female,1963-10-08 02:42:36,alex.rodriguez466@mail.com,283-583-6762,2020-09-10 15:52:09,2681 Pine St,Philadelphia,AZ,15988,Milk,Fruits,1.33,BrandB,Description for Banana
4707,466,178,2022-05-01 02:29:36,2,51.60257179644639,Linda,Rodriguez,Female,1963-10-08 02:42:36,alex.rodriguez466@mail.com,283-583-6762,2020-09-10 15:52:09,2681 Pine St,Philadelphia,AZ,15988,Apple,Dairy,20.84,BrandB,Description for Banana
4708,466,431,2023-10-12 23:43:53,1,30.18738291146467,Linda,Rodriguez,Female,1963-10-08 02:42:36,alex.rodriguez466@mail.com,283-583-6762,2020-09-10 15:52:09,2681 Pine St,Philadelphia,AZ,15988,Cheese,Meats,16.86,BrandA,Description for Cheese
4709,466,277,2021-06-15 20:11:16,4,191.0607217617342,Linda,Rodriguez,Female,1963-10-08 02:42:36,alex.rodriguez466@mail.com,283-583-6762,2020-09-10 15:52:09,2681 Pine St,Philadelphia,AZ,15988,Apple,Grains,16.44,BrandB,Description for Butter
4710,466,484,2022-05-24 01:28:36,1,40.62187893285862,Linda,Rodriguez,Female,1963-10-08 02:42:36,alex.rodriguez466@mail.com,283-583-6762,2020-09-10 15:52:09,2681 Pine St,Philadelphia,AZ,15988,Milk,Grains,28.93,BrandB,Description for Milk
4711,466,346,2020-12-22 02:49:17,2,35.842790442931715,Linda,Rodriguez,Female,1963-10-08 02:42:36,alex.rodriguez466@mail.com,283-583-6762,2020-09-10 15:52:09,2681 Pine St,Philadelphia,AZ,15988,Eggs,Fruits,21.38,BrandD,Description for Eggs
4712,467,220,2019-01-28 08:43:07,3,22.938450027771257,Linda,Rodriguez,Male,1970-10-29 01:40:00,linda.jones467@mail.com,240-893-9930,2015-12-14 07:52:04,5716 Main St,New York,AZ,35291,Bread,Grains,22.09,BrandD,Description for Eggs
4713,467,121,2023-09-05 19:17:17,2,28.210733357131883,Linda,Rodriguez,Male,1970-10-29 01:40:00,linda.jones467@mail.com,240-893-9930,2015-12-14 07:52:04,5716 Main St,New York,AZ,35291,Milk,Fruits,13.96,BrandC,Description for Milk
4714,467,281,2020-09-16 13:58:13,1,18.258923630473927,Linda,Rodriguez,Male,1970-10-29 01:40:00,linda.jones467@mail.com,240-893-9930,2015-12-14 07:52:04,5716 Main St,New York,AZ,35291,Banana,Grains,8.38,BrandB,Description for Bread
4715,467,113,2019-07-31 03:11:56,3,134.49481341276223,Linda,Rodriguez,Male,1970-10-29 01:40:00,linda.jones467@mail.com,240-893-9930,2015-12-14 07:52:04,5716 Main St,New York,AZ,35291,Apple,Meats,17.57,BrandE,Description for Apple
4716,467,291,2020-10-13 02:34:44,2,92.60209724784968,Linda,Rodriguez,Male,1970-10-29 01:40:00,linda.jones467@mail.com,240-893-9930,2015-12-14 07:52:04,5716 Main St,New York,AZ,35291,Milk,Dairy,22.81,BrandD,Description for Butter
4717,467,420,2018-01-02 20:49:38,1,16.042812665717797,Linda,Rodriguez,Male,1970-10-29 01:40:00,linda.jones467@mail.com,240-893-9930,2015-12-14 07:52:04,5716 Main St,New York,AZ,35291,Pasta,Grains,14.18,BrandC,Description for Milk
4718,467,285,2016-10-21 10:43:13,4,170.7085493400621,Linda,Rodriguez,Male,1970-10-29 01:40:00,linda.jones467@mail.com,240-893-9930,2015-12-14 07:52:04,5716 Main St,New York,AZ,35291,Eggs,Grains,1.05,BrandE,Description for Cheese
4719,467,398,2018-10-19 05:56:42,3,67.87683854324591,Linda,Rodriguez,Male,1970-10-29 01:40:00,linda.jones467@mail.com,240-893-9930,2015-12-14 07:52:04,5716 Main St,New York,AZ,35291,Pasta,Meats,29.36,BrandC,Description for Apple
4720,468,367,2019-01-21 04:51:20,4,108.83018809479218,Jane,Jones,Male,1984-06-02 14:01:10,jane.johnson468@mail.com,905-698-6884,2017-05-31 08:49:09,7779 Main St,New York,TX,23990,Rice,Grains,10.93,BrandD,Description for Butter
4721,468,319,2019-09-11 05:20:46,3,143.73208183686407,Jane,Jones,Male,1984-06-02 14:01:10,jane.johnson468@mail.com,905-698-6884,2017-05-31 08:49:09,7779 Main St,New York,TX,23990,Butter,Meats,25.85,BrandD,Description for Butter
4722,468,125,2018-11-27 02:36:59,4,61.93516485389146,Jane,Jones,Male,1984-06-02 14:01:10,jane.johnson468@mail.com,905-698-6884,2017-05-31 08:49:09,7779 Main St,New York,TX,23990,Milk,Dairy,10.27,BrandB,Description for Butter
4723,468,252,2021-02-19 20:47:52,2,30.67168888609145,Jane,Jones,Male,1984-06-02 14:01:10,jane.johnson468@mail.com,905-698-6884,2017-05-31 08:49:09,7779 Main St,New York,TX,23990,Bread,Fruits,2.94,BrandD,Description for Milk
4724,468,98,2023-01-04 01:42:41,1,34.127872997362616,Jane,Jones,Male,1984-06-02 14:01:10,jane.johnson468@mail.com,905-698-6884,2017-05-31 08:49:09,7779 Main St,New York,TX,23990,Bread,Grains,10.08,BrandB,Description for Pasta
4725,468,59,2018-01-21 02:42:25,1,20.488842386186853,Jane,Jones,Male,1984-06-02 14:01:10,jane.johnson468@mail.com,905-698-6884,2017-05-31 08:49:09,7779 Main St,New York,TX,23990,Apple,Dairy,11.8,BrandD,Description for Rice
4726,468,308,2019-08-16 07:42:32,3,134.3081647274351,Jane,Jones,Male,1984-06-02 14:01:10,jane.johnson468@mail.com,905-698-6884,2017-05-31 08:49:09,7779 Main St,New York,TX,23990,Apple,Dairy,2.85,BrandA,Description for Milk
4727,468,237,2022-09-18 23:58:18,2,85.83816389994429,Jane,Jones,Male,1984-06-02 14:01:10,jane.johnson468@mail.com,905-698-6884,2017-05-31 08:49:09,7779 Main St,New York,TX,23990,Butter,Fruits,23.01,BrandE,Description for Bread
4728,468,405,2017-10-18 01:32:32,3,21.21550055513421,Jane,Jones,Male,1984-06-02 14:01:10,jane.johnson468@mail.com,905-698-6884,2017-05-31 08:49:09,7779 Main St,New York,TX,23990,Bread,Fruits,12.29,BrandC,Description for Milk
4729,468,287,2022-06-16 12:55:13,4,86.89754345748959,Jane,Jones,Male,1984-06-02 14:01:10,jane.johnson468@mail.com,905-698-6884,2017-05-31 08:49:09,7779 Main St,New York,TX,23990,Apple,Grains,27.48,BrandA,Description for Bread
4730,468,43,2019-05-17 21:16:05,4,109.78084801629622,Jane,Jones,Male,1984-06-02 14:01:10,jane.johnson468@mail.com,905-698-6884,2017-05-31 08:49:09,7779 Main St,New York,TX,23990,Milk,Meats,7.03,BrandE,Description for Butter
4731,468,258,2018-11-08 22:26:04,3,7.604099582391028,Jane,Jones,Male,1984-06-02 14:01:10,jane.johnson468@mail.com,905-698-6884,2017-05-31 08:49:09,7779 Main St,New York,TX,23990,Banana,Dairy,1.14,BrandA,Description for Pasta
4732,468,408,2022-09-25 09:18:48,2,64.31436716358695,Jane,Jones,Male,1984-06-02 14:01:10,jane.johnson468@mail.com,905-698-6884,2017-05-31 08:49:09,7779 Main St,New York,TX,23990,Butter,Dairy,3.94,BrandC,Description for Butter
4733,468,170,2017-10-30 19:12:56,2,25.069075886292637,Jane,Jones,Male,1984-06-02 14:01:10,jane.johnson468@mail.com,905-698-6884,2017-05-31 08:49:09,7779 Main St,New York,TX,23990,Banana,Fruits,4.11,BrandC,Description for Rice
4734,468,290,2022-03-18 23:33:27,4,171.71691717743235,Jane,Jones,Male,1984-06-02 14:01:10,jane.johnson468@mail.com,905-698-6884,2017-05-31 08:49:09,7779 Main St,New York,TX,23990,Banana,Dairy,19.32,BrandD,Description for Cheese
4735,468,187,2023-06-19 15:37:52,4,37.417663149795125,Jane,Jones,Male,1984-06-02 14:01:10,jane.johnson468@mail.com,905-698-6884,2017-05-31 08:49:09,7779 Main St,New York,TX,23990,Pasta,Grains,19.45,BrandB,Description for Cheese
4736,468,149,2018-11-21 20:12:03,5,135.18334142348493,Jane,Jones,Male,1984-06-02 14:01:10,jane.johnson468@mail.com,905-698-6884,2017-05-31 08:49:09,7779 Main St,New York,TX,23990,Rice,Fruits,11.86,BrandB,Description for Apple
4737,469,215,2021-07-13 02:30:22,5,78.07477985991528,Alex,Martinez,Female,1985-12-22 01:49:07,sarah.martinez469@mail.com,534-760-2905,2019-06-08 20:49:53,3050 Oak St,San Antonio,CA,64239,Pasta,Meats,26.74,BrandE,Description for Milk
4738,469,69,2023-02-23 11:17:13,5,119.90388834920252,Alex,Martinez,Female,1985-12-22 01:49:07,sarah.martinez469@mail.com,534-760-2905,2019-06-08 20:49:53,3050 Oak St,San Antonio,CA,64239,Chicken,Fruits,29.06,BrandC,Description for Bread
4739,469,109,2019-12-25 03:34:53,4,82.80413852153045,Alex,Martinez,Female,1985-12-22 01:49:07,sarah.martinez469@mail.com,534-760-2905,2019-06-08 20:49:53,3050 Oak St,San Antonio,CA,64239,Pasta,Grains,24.51,BrandE,Description for Banana
4740,469,414,2022-08-29 18:15:25,2,85.22200090291794,Alex,Martinez,Female,1985-12-22 01:49:07,sarah.martinez469@mail.com,534-760-2905,2019-06-08 20:49:53,3050 Oak St,San Antonio,CA,64239,Eggs,Grains,17.02,BrandA,Description for Butter
4741,469,333,2019-07-21 21:20:29,1,8.151592044986165,Alex,Martinez,Female,1985-12-22 01:49:07,sarah.martinez469@mail.com,534-760-2905,2019-06-08 20:49:53,3050 Oak St,San Antonio,CA,64239,Eggs,Fruits,2.27,BrandE,Description for Eggs
4742,469,327,2021-04-17 16:54:01,5,225.5808643165017,Alex,Martinez,Female,1985-12-22 01:49:07,sarah.martinez469@mail.com,534-760-2905,2019-06-08 20:49:53,3050 Oak St,San Antonio,CA,64239,Apple,Meats,26.56,BrandE,Description for Bread
4743,469,245,2023-06-11 02:05:53,5,193.78029062199005,Alex,Martinez,Female,1985-12-22 01:49:07,sarah.martinez469@mail.com,534-760-2905,2019-06-08 20:49:53,3050 Oak St,San Antonio,CA,64239,Chicken,Dairy,1.9,BrandA,Description for Chicken
4744,469,152,2019-07-19 10:03:41,3,99.19531430494324,Alex,Martinez,Female,1985-12-22 01:49:07,sarah.martinez469@mail.com,534-760-2905,2019-06-08 20:49:53,3050 Oak St,San Antonio,CA,64239,Rice,Grains,10.75,BrandE,Description for Apple
4745,469,78,2020-02-26 06:53:11,1,11.28767986192927,Alex,Martinez,Female,1985-12-22 01:49:07,sarah.martinez469@mail.com,534-760-2905,2019-06-08 20:49:53,3050 Oak St,San Antonio,CA,64239,Banana,Grains,3.2,BrandE,Description for Rice
4746,469,328,2021-06-13 07:13:05,5,186.37016913355927,Alex,Martinez,Female,1985-12-22 01:49:07,sarah.martinez469@mail.com,534-760-2905,2019-06-08 20:49:53,3050 Oak St,San Antonio,CA,64239,Milk,Meats,11.71,BrandB,Description for Eggs
4747,469,48,2022-09-02 23:00:46,1,29.692061562430453,Alex,Martinez,Female,1985-12-22 01:49:07,sarah.martinez469@mail.com,534-760-2905,2019-06-08 20:49:53,3050 Oak St,San Antonio,CA,64239,Chicken,Grains,9.64,BrandC,Description for Milk
4748,469,26,2020-07-06 10:47:32,5,64.04666532262677,Alex,Martinez,Female,1985-12-22 01:49:07,sarah.martinez469@mail.com,534-760-2905,2019-06-08 20:49:53,3050 Oak St,San Antonio,CA,64239,Bread,Meats,20.58,BrandE,Description for Banana
4749,469,291,2020-04-15 18:31:24,5,141.96220198260556,Alex,Martinez,Female,1985-12-22 01:49:07,sarah.martinez469@mail.com,534-760-2905,2019-06-08 20:49:53,3050 Oak St,San Antonio,CA,64239,Milk,Dairy,22.81,BrandD,Description for Butter
4750,469,365,2019-07-04 14:02:03,1,5.818213670849405,Alex,Martinez,Female,1985-12-22 01:49:07,sarah.martinez469@mail.com,534-760-2905,2019-06-08 20:49:53,3050 Oak St,San Antonio,CA,64239,Milk,Fruits,13.32,BrandB,Description for Cheese
4751,470,61,2021-09-26 01:05:06,4,115.18103963930356,William,Brown,Female,1960-09-06 09:37:43,jessica.jones470@mail.com,623-230-4280,2019-02-10 11:49:35,3614 Main St,Houston,CA,66602,Apple,Grains,3.13,BrandB,Description for Banana
4752,470,333,2020-12-06 16:22:06,2,83.89516109278782,William,Brown,Female,1960-09-06 09:37:43,jessica.jones470@mail.com,623-230-4280,2019-02-10 11:49:35,3614 Main St,Houston,CA,66602,Eggs,Fruits,2.27,BrandE,Description for Eggs
4753,470,211,2019-08-23 16:55:41,2,81.17719204988573,William,Brown,Female,1960-09-06 09:37:43,jessica.jones470@mail.com,623-230-4280,2019-02-10 11:49:35,3614 Main St,Houston,CA,66602,Chicken,Fruits,10.46,BrandB,Description for Cheese
4754,470,412,2020-05-01 21:27:50,1,27.747089841205792,William,Brown,Female,1960-09-06 09:37:43,jessica.jones470@mail.com,623-230-4280,2019-02-10 11:49:35,3614 Main St,Houston,CA,66602,Pasta,Grains,7.17,BrandD,Description for Butter
4755,470,124,2020-02-16 07:03:37,1,19.20271004461135,William,Brown,Female,1960-09-06 09:37:43,jessica.jones470@mail.com,623-230-4280,2019-02-10 11:49:35,3614 Main St,Houston,CA,66602,Apple,Fruits,0.93,BrandA,Description for Butter
4756,470,335,2023-04-22 23:24:35,5,122.23807035307463,William,Brown,Female,1960-09-06 09:37:43,jessica.jones470@mail.com,623-230-4280,2019-02-10 11:49:35,3614 Main St,Houston,CA,66602,Apple,Dairy,13.08,BrandB,Description for Bread
4757,471,193,2023-01-28 21:22:41,4,183.391357919756,Robert,Miller,Female,1977-02-27 11:00:01,emily.davis471@mail.com,855-628-8197,2022-05-10 10:03:29,1272 Elm St,Chicago,PA,62400,Bread,Grains,29.67,BrandC,Description for Rice
4758,471,15,2022-11-29 17:18:14,5,93.26422042010002,Robert,Miller,Female,1977-02-27 11:00:01,emily.davis471@mail.com,855-628-8197,2022-05-10 10:03:29,1272 Elm St,Chicago,PA,62400,Pasta,Meats,5.07,BrandD,Description for Banana
4759,472,36,2023-04-14 05:24:36,2,11.177574816800664,Emily,Davis,Female,1970-11-07 09:08:48,alex.davis472@mail.com,528-323-9488,2022-01-15 18:36:16,4450 Pine St,Houston,PA,49361,Milk,Fruits,26.65,BrandB,Description for Butter
4760,472,26,2023-06-17 00:56:25,3,76.45262413806977,Emily,Davis,Female,1970-11-07 09:08:48,alex.davis472@mail.com,528-323-9488,2022-01-15 18:36:16,4450 Pine St,Houston,PA,49361,Bread,Meats,20.58,BrandE,Description for Banana
4761,472,382,2023-04-04 23:55:40,5,234.28177160381665,Emily,Davis,Female,1970-11-07 09:08:48,alex.davis472@mail.com,528-323-9488,2022-01-15 18:36:16,4450 Pine St,Houston,PA,49361,Rice,Dairy,19.36,BrandA,Description for Bread
4762,472,421,2023-03-10 15:28:04,1,49.77972497208337,Emily,Davis,Female,1970-11-07 09:08:48,alex.davis472@mail.com,528-323-9488,2022-01-15 18:36:16,4450 Pine St,Houston,PA,49361,Apple,Meats,19.01,BrandB,Description for Pasta
4763,472,447,2023-08-16 21:52:58,2,61.4787268186501,Emily,Davis,Female,1970-11-07 09:08:48,alex.davis472@mail.com,528-323-9488,2022-01-15 18:36:16,4450 Pine St,Houston,PA,49361,Chicken,Grains,17.06,BrandA,Description for Chicken
4764,472,313,2023-01-10 06:18:03,5,33.04921174101973,Emily,Davis,Female,1970-11-07 09:08:48,alex.davis472@mail.com,528-323-9488,2022-01-15 18:36:16,4450 Pine St,Houston,PA,49361,Butter,Grains,17.39,BrandE,Description for Apple
4765,472,465,2023-03-19 21:10:05,3,7.525876526451283,Emily,Davis,Female,1970-11-07 09:08:48,alex.davis472@mail.com,528-323-9488,2022-01-15 18:36:16,4450 Pine St,Houston,PA,49361,Chicken,Meats,16.16,BrandD,Description for Milk
4766,472,435,2023-01-26 23:39:36,3,5.151468977119484,Emily,Davis,Female,1970-11-07 09:08:48,alex.davis472@mail.com,528-323-9488,2022-01-15 18:36:16,4450 Pine St,Houston,PA,49361,Butter,Meats,10.01,BrandB,Description for Rice
4767,472,119,2022-12-19 19:42:02,2,62.77098221761583,Emily,Davis,Female,1970-11-07 09:08:48,alex.davis472@mail.com,528-323-9488,2022-01-15 18:36:16,4450 Pine St,Houston,PA,49361,Cheese,Grains,6.15,BrandE,Description for Pasta
4768,472,225,2023-09-08 13:18:59,3,62.60988050407763,Emily,Davis,Female,1970-11-07 09:08:48,alex.davis472@mail.com,528-323-9488,2022-01-15 18:36:16,4450 Pine St,Houston,PA,49361,Cheese,Meats,3.21,BrandB,Description for Eggs
4769,472,85,2022-12-04 01:02:23,3,139.27262986767516,Emily,Davis,Female,1970-11-07 09:08:48,alex.davis472@mail.com,528-323-9488,2022-01-15 18:36:16,4450 Pine St,Houston,PA,49361,Rice,Grains,21.25,BrandD,Description for Eggs
